card_id,card_zh_cnt,card_lb_cnt,card_xz_cnt,card_brand_cnt,card_product_cnt,card_zh,card_lb,card_xz,card_brand,card_product,flow_mtcnt,flow_daycnt,flowcnt_t,flowcnt_6,flowcnt_3,min_dtseg,max_dtseg,flowcnt_wkd,flowcnt_wke,top_trdtz,n_trdtz,top_trdwkd,n_trdwkd,succ_cnt1,succ_cnt6,succ_cnt3,succ_late,fail_late,cash_cnt1,cash_cnt6,cash_cnt3,cash_amt1,cash_amt6,cash_amt3,cashmax_amt1,cashmax_amt6,cashmax_amt3,cons_cnt1,cons_cnt6,cons_cnt3,cons_amt1,cons_amt6,cons_amt3,consmax_amt1,consmax_amt6,consmax_amt3,consnigt_cnt1,consnigt_cnt6,consnigt_cnt3,transout_cnt1,transout_cnt6,transout_cnt3,transout_amt1,transout_amt6,transout_amt3,transoutmax_amt1,transoutmax_amt6,transoutmax_amt3,transin_cnt1,transin_cnt6,transin_cnt3,transin_amt1,transin_amt6,transin_amt3,transinmax_amt1,transinmax_amt6,transinmax_amt3,cre_cash_cnt,cre_cash_amt,kj_cnt,kj_amt,zx_cnt,zx_amt,trade_amt1,trade_amt6,trade_amt3,consnigt_amt1,consnigt_amt6,consnigt_amt3,arg_cashamt,arg_consamt,avg_nigconsamt,arg_tout_amt,arg_crecash_amt,arg_zx_amt,arg_cashzb_cnt,arg_conszb_cnt,arg_nigconszb_cnt,transoutzb_cnt,cre_cashzb_cnt,zxzb_cnt,arg_cashzb_amt,arg_conszb_amt,arg_nigconszb_amt,transoutzb_amt,cre_cashzb_amt,zxzb_amt,flag
3234,1,1,1,1,1,1,1,2,12,0,5,5,12,12,8,34,164,10,2,even,8,3,9,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,53683,20500,0,16720,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53683,20500,0,0,0,0,13420.75,0,0,0,0,0,0.333333,0,0,0,0,0,1,0,0,0,0,1
3235,1,1,1,1,1,1,1,1,12,0,5,12,13,13,10,4,163,8,5,dusk,5,6,4,7,13,11,0,999,6,11,9,5700,8900,8200,2000,2000,2000,1,1,1,268,268,268,268,268,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5968,9167.99,8467.99,0,0,0,8090.9,268,0,0,0,0,0.846153,0.076923,0,0,0,0,0.970768,0.029232,0,0,0,0,1
3236,1,1,1,1,1,1,1,1,12,0,1,1,1,1,1,12,12,0,1,aftr,1,5,1,1,1,1,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3237,1,1,1,1,1,1,1,2,1,0,5,27,41,41,15,26,179,28,13,aftr,15,2,11,13,36,24,0,3,0,0,0,0,0,0,0,0,0,13,36,24,32802.5,82954.64,65153,7769,7769,7769,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32802.5,82954.64,65153,0,2720,0,0,2304.29,1360,0,0,0,0,0.878048,0.048780,0,0,0,0,1,0.032789,0,0,0,1
3238,1,1,1,1,1,1,1,2,12,0,6,14,21,21,11,10,174,8,13,noon,6,6,8,6,15,11,0,2,0,0,0,0,0,0,0,0,0,6,12,10,30764.8,73168.7,42168.7,15000,20000,15000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30764.8,73168.67,42168.69,0,210,210,0,6097.39,210,0,0,0,0,0.571428,0.047619,0,0,0,0,1.000000,0.002870,0,0,0,1
324,1,1,1,1,1,1,1,1,12,0,3,3,8,8,4,5,152,6,2,dusk,4,4,4,2,7,4,0,5,1,3,2,100,1800,800,100,1000,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.99,1799.96,799.98,0,0,0,6000,0,0,0,0,0,0.375,0,0,0,0,0,1.000022,0,0,0,0,0,1
3241,1,1,1,1,1,1,1,1,12,0,6,7,7,7,4,16,166,3,4,aftr,5,7,3,3,7,5,0,999,1,1,1,300,300,300,300,300,300,2,6,4,24186.37,72771.34,48457.1,12113.61,12157.12,12157.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24486.37,73071.34,48757.1,0,0,0,3000,12128.55,0,0,0,0,0.142857,0.857142,0,0,0,0,0.004105,0.995894,0,0,0,0,1
3242,1,1,2,2,1,1,1,1,1,0,5,6,13,13,10,7,176,10,3,aftr,9,3,5,6,13,11,0,999,0,0,0,0,0,0,0,0,0,1,4,3,2800,17800,14800,2800,10000,10000,0,0,0,0,2,2,0,32000,32000,0,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-0.03,2799.98,49799.97,46799.98,0,0,0,0,4450,0,16000,0,-0.005,0,0.307692,0,0.153846,0,0.461538,0,0.357429,0,0.642570,0,-6.02E-0,1
3244,1,1,1,1,1,1,1,1,12,0,2,5,7,7,7,16,54,6,1,even,5,4,3,5,5,5,0,1,0,0,0,0,0,0,0,0,0,5,5,5,93490,93490,93490,40000,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6624.75,0,0,93490,93490,93490,0,0,0,0,18698,0,0,0,0,0,0.714285,0,0,0,0,0,1,0,0,0,0,1
3245,1,1,1,1,1,1,1,1,12,0,3,3,15,15,0,92,158,0,15,aftr,11,5,12,0,12,0,0,3,0,1,0,0,5000,0,0,5000,0,0,10,0,0,84257,0,0,20991.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89257,0,0,0,0,50000,8425.7,0,0,0,0,0.066666,0.666666,0,0,0,0,0.056018,0.943981,0,0,0,0,1
3247,1,1,1,1,1,1,1,1,12,0,4,11,17,17,3,69,168,7,10,aftr,6,7,6,0,12,8,0,2,0,1,0,0,300,0,0,300,0,0,6,5,0,13770.93,3770.93,0,10000,1606,0,1,1,0,2,0,0,7200,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.02,0,24952.78,7452.78,0,50,50,3000,2295.15,50,3600,0,-0.01,0.058823,0.352941,0.058823,0.117647,0,0.117647,0.012022,0.551879,0.002003,0.288545,0,-8.02E-0,1
3248,1,1,1,1,1,1,1,2,12,0,5,14,17,17,9,4,172,7,10,noon,11,6,7,9,17,10,0,999,0,0,0,0,0,0,0,0,0,2,2,2,290.35,290.35,290.35,202.95,202.95,202.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,825.88,910.15,1116.23,916.15,0,0,0,0,145.17,0,0,0,55.05866,0,0.117647,0,0,0,0.882352,0,0.260116,0,0,0,0.739883,1
325,1,1,1,1,1,1,1,1,12,0,5,22,58,58,34,18,165,32,26,noon,22,1,26,18,47,47,0,1,0,0,0,0,0,0,0,0,0,17,39,39,54400,359160,359160,10300,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54590,372750,372750,0,0,0,0,9209.23,0,0,0,0,0,0.672413,0,0,0,0,0,0.963541,0,0,0,0,1
3251,1,1,1,1,1,1,1,2,12,0,5,21,28,28,14,7,149,19,9,dusk,10,2,8,12,27,17,0,3,0,0,0,0,0,0,0,0,0,12,20,16,23559.3,62036.9,45243.9,11600,11600,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,299.99,23559.3,62336.89,45243.9,0,0,0,0,3101.84,0,0,0,59.998,0,0.714285,0,0,0,0.178571,0,0.995187,0,0,0,0.004812,1
3252,1,1,1,1,1,1,1,1,12,AA,3,9,13,13,10,24,116,7,6,aftr,4,6,4,9,12,12,0,1,0,0,0,0,0,0,0,0,0,8,9,9,9749.1,9807.1,9807.1,6000,6000,6000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57.99,9749.09,9807.07,9807.07,1249,1249,1249,0,1089.67,624.5,0,0,28.995,0,0.692307,0.153846,0,0,0.153846,0,1.000003,0.127357,0,0,0.005913,1
3254,1,1,1,1,1,1,1,2,12,0,6,7,22,22,11,3,172,13,9,aftr,18,1,10,5,19,10,0,1,0,0,0,0,0,0,0,0,0,4,9,6,10662,43301,26611,7500,8718,8067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10661.99,43300.9,26610.96,0,0,0,0,4811.22,0,0,0,0,0,0.409090,0,0,0,0,0,1.000002,0,0,0,0,1
3255,1,1,1,1,1,1,1,1,12,0,6,24,38,38,22,2,176,25,13,dusk,15,1,10,16,37,22,0,3,8,13,9,12000,16300,12500,2500,2500,2500,6,19,11,18643.5,32813.1,25481.5,10180,10180,10180,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32643.5,51113.07,39981.5,4500,5500,5500,12538.4,1727,1833.333,0,0,0,0.342105,0.5,0.078947,0,0,0,0.318900,0.641970,0.107604,0,0,0,1
3257,1,1,1,1,1,1,1,1,12,AA,4,9,15,15,8,15,158,9,6,noon,8,2,8,8,15,13,0,999,4,6,5,6000,7000,6500,2500,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5999.98,6999.94,6499.95,0,0,0,11666.6,0,0,0,0,0,0.4,0,0,0,0,0,1.000008,0,0,0,0,0,1
3259,1,1,1,1,1,1,1,2,12,0,6,14,25,25,16,5,173,18,7,noon,10,1,10,14,24,19,0,0,0,0,0,0,0,0,0,0,0,11,18,14,19203,49412.99,24323,6900,12990,6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24.98,19202.97,49412.94,24322.95,0,0,0,0,2745.16,0,0,0,8.326666,0,0.72,0,0,0,0.12,0,1.000001,0,0,0,0.000505,1
326,1,1,1,1,1,1,1,2,12,0,4,4,4,4,3,4,154,2,2,morn,2,6,1,2,4,3,0,999,0,0,0,0,0,0,0,0,0,2,4,3,4000,6240,6000,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,6240,6000,0,0,0,0,1560,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3260,1,1,1,1,1,1,1,1,12,0,1,2,4,4,4,4,6,2,2,morn,4,6,2,4,4,4,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,60000,60000,60000,30000,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.01,59999.98,59999.98,59999.98,0,0,0,0,0,0,30000,0,-0.01,0,0,0,0.5,0,0.25,0,0,0,1.000000,0,-1.67E-0,1
3261,1,1,1,1,1,1,1,1,12,0,6,48,49,49,38,1,176,31,18,morn,23,4,12,25,49,46,0,999,0,0,0,0,0,0,0,0,0,1,4,2,2518.93,10097.5,5045.12,2518.93,2526.19,2526.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811893.4,1350034.,1334576.,0,0,0,0,2524.37,0,0,0,0,0,0.081632,0,0,0,0,0,0.007479,0,0,0,0,1
3262,1,1,1,1,1,1,1,1,12,0,2,3,7,7,7,5,38,2,5,morn,3,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2341.38,2341.38,2341.38,2341.37,2341.37,2341.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2341.38,2341.36,2341.36,2341.36,0,0,0,0,1170.69,0,0,0,1170.69,0,0.285714,0,0,0,0.285714,0,1.000008,0,0,0,1.000008,1
3264,1,1,1,1,1,1,1,1,12,0,6,65,147,147,55,1,177,62,85,aftr,61,6,40,34,145,93,0,2,5,25,20,12000,51100,39100,5000,5000,5000,16,90,49,17274.5,389959.5,174539.5,10200,13000,10300,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30059.41,442284.2,214864.3,4280,4280,4280,20440,4332.88,2140,0,0,0,0.170068,0.612244,0.013605,0,0,0,0.115536,0.881694,0.009677,0,0,0,1
3268,1,1,1,1,1,1,1,1,12,0,5,15,19,19,16,1,171,10,9,aftr,11,5,5,11,17,17,0,3,0,0,0,0,0,0,0,0,0,2,2,2,30,30,30,15,15,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36262.11,27567.56,48784.31,48784.31,15,15,15,0,15,15,0,0,3296.555,0,0.105263,0.052631,0,0,0.578947,0,0.000614,0.000307,0,0,0.743315,1
3271,1,1,1,1,1,1,1,2,12,0,5,11,29,29,25,3,156,11,18,morn,17,5,10,19,25,22,0,1,11,11,11,41000,41000,41000,5000,5000,5000,4,9,7,50747.5,298747.5,210747.5,30000,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,41000,0,0,0,0,91747.46,339747.4,251747.4,0,0,0,37272.7,33194.16,0,0,3727.272,0,0.379310,0.310344,0,0,0.379310,0,0.120677,0.879322,0,0,0.120677,0,1
3275,1,1,1,1,1,1,1,1,12,0,6,61,137,137,78,7,178,70,67,morn,37,6,32,43,124,95,0,0,15,58,44,39200,153200,115400,5000,5000,5000,5,19,13,46138.44,214648.7,139913.1,18600,30100,30100,0,0,0,16,24,22,224200,243400,236200,50000,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,12,79953.69,309538.4,611248.5,491513.0,0,0,0,26413.7,11297.3,0,10141.66,0,6662.807,0.423357,0.138686,0,0.175182,0,0.087591,0.250634,0.351164,0,0.398201,0,0.130803,1
3277,1,1,1,1,1,1,1,2,1,0,5,10,20,20,12,20,168,16,4,aftr,11,2,7,8,19,14,0,2,0,0,0,0,0,0,0,0,0,8,16,14,171700,369710,314710,38760,38760,38760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171700,371185.9,314710,0,0,0,0,23106.87,0,0,0,0,0,0.8,0,0,0,0,0,0.996023,0,0,0,0,1
3280,1,1,1,1,1,1,1,2,12,0,6,16,19,19,11,15,177,12,7,aftr,8,1,4,4,14,9,0,0,1,3,3,1500,3000,3000,1500,1500,1500,2,8,4,28204,29259.2,28336.3,26026,26026,26026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3000,0,0,0,0,29703.99,32259.17,31336.28,0,84,0,10000,3657.4,84,0,1000,0,0.157894,0.421052,0.052631,0,0.157894,0,0.092996,0.907004,0.002603,0,0.092996,0,1
3281,1,1,1,1,1,1,1,1,12,0,6,30,90,90,52,18,177,59,31,nigt,22,1,19,13,85,59,0,2,5,54,36,10300,114100,81500,3000,5000,5000,0,1,0,0,2000,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10299.92,118099.7,83499.78,0,0,0,21129.6,2000,0,0,0,0,0.6,0.011111,0,0,0,0,0.966132,0.016934,0,0,0,0,1
3284,1,1,1,1,1,1,1,2,1,0,3,9,23,23,10,5,107,8,15,noon,9,6,7,4,23,23,0,999,0,0,0,0,0,0,0,0,0,4,23,23,4212.8,39677.41,39677.41,2000,9045,9045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4212.8,39677.41,39677.41,0,0,0,0,1725.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3285,1,1,1,1,1,1,1,2,12,0,5,12,18,18,8,12,145,5,13,morn,4,6,6,4,14,10,0,0,0,0,0,0,0,0,0,0,0,4,13,10,9607,20124.5,20062,9586,10286,10286,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9607,20124.49,20062,0,63.5,28,0,1548.03,31.75,0,0,0,0,0.722222,0.111111,0,0,0,0,1.000000,0.003155,0,0,0,1
3286,1,1,1,1,1,1,1,2,12,0,5,7,8,8,3,32,179,4,4,morn,3,2,3,1,8,4,1,999,0,1,1,0,500,500,0,500,500,1,6,2,10050,37571,20050,10050,10050,10050,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,0,0,0,10050,38070.99,20549.99,0,850,0,5000,6261.83,850,0,500,0,0.125,0.75,0.125,0,0.125,0,0.013133,0.986866,0.022326,0,0.013133,0,1
3289,1,1,1,1,1,1,1,2,12,0,5,17,27,27,10,41,162,14,13,dusk,9,6,7,4,24,15,0,3,0,0,0,0,0,0,0,0,0,4,16,10,5370,14737.18,11188.68,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,67.99,5370,15195.12,11188.63,0,0,0,0,921.07,0,0,0,33.995,0,0.592592,0,0,0,0.074074,0,0.969862,0,0,0,0.004474,1
329,1,1,1,1,1,1,1,1,12,AA,3,3,3,3,1,47,157,2,1,aftr,3,4,2,1,3,2,1,999,0,0,0,0,0,0,0,0,0,1,3,2,1560,1850,1700,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,1850,1700,0,0,0,0,616.66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3291,1,1,1,1,1,3,1,2,2,0,6,21,60,60,33,19,171,30,30,morn,22,5,15,6,20,14,0,0,0,1,0,0,500,0,0,500,0,6,12,8,2830,7890,3130,1200,2000,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,0,0,0,2830,8389.93,3129.94,0,0,0,5000,657.5,0,0,500,0,0.016666,0.2,0,0,0.016666,0,0.059595,0.940413,0,0,0.059595,0,1
3292,1,1,1,1,1,1,1,2,12,0,6,20,42,42,29,4,162,26,16,aftr,11,1,12,21,38,29,0,0,0,1,0,0,1400,0,0,1400,0,21,33,28,8653,14054.36,13324.76,3500,4000,4000,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1400,0,0,0,0,8653,15538.31,13408.74,168,204.6,168,14000,425.88,102.3,0,1400,0,0.023809,0.785714,0.047619,0,0.023809,0,0.090099,0.904497,0.013167,0,0.090099,0,1
3293,1,1,1,1,1,1,1,2,12,0,6,12,14,14,7,5,168,5,9,morn,5,7,3,5,13,9,0,4,0,0,0,0,0,0,0,0,0,4,10,7,9914.8,32295.84,20474.3,6100,6100,6100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.01,9914.8,32295.82,20474.29,576,576,576,0,3229.58,576,0,0,-0.01,0,0.714285,0.071428,0,0,0.071428,0,1.000000,0.017835,0,0,-3.10E-0,1
3295,1,1,1,1,1,1,1,1,12,AA,6,25,61,61,24,1,176,32,29,noon,27,5,13,21,58,31,0,1,18,47,25,47600,125900,50900,5000,5000,5000,0,3,2,0,528.64,311.79,0,218.18,218.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47600.01,126428.6,51211.79,0,0,0,26787.2,176.21,0,0,0,0,0.770491,0.049180,0,0,0,0,0.995818,0.004181,0,0,0,0,1
3296,1,1,1,1,1,1,1,1,12,0,1,1,1,1,1,54,54,1,0,noon,1,4,1,1,1,1,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3298,2,1,2,2,1,1,1,1,1,0,4,14,27,27,2,54,176,17,10,noon,13,2,8,2,27,5,1,999,1,12,3,1500,18500,4500,1500,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,38200,0,0,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499.99,81699.95,4499.98,0,0,0,15416.6,0,0,4775,0,0,0.444444,0,0,0.296296,0,0,0.226438,0,0,0.467564,0,0,1
33,1,1,1,1,1,1,1,1,12,0,2,3,4,4,0,138,157,2,2,morn,3,2,2,0,4,0,4,999,0,2,0,0,400,0,0,200,0,0,1,0,0,37.92,0,0,37.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.91,0,0,0,0,2000,37.92,0,0,0,0,0.5,0.25,0,0,0,0,0.913429,0.086593,0,0,0,0,1
330,1,1,1,1,1,1,1,2,2,0,4,5,8,8,3,25,178,2,6,aftr,3,6,5,3,7,3,0,4,0,0,0,0,0,0,0,0,0,2,2,2,12116,12116,12116,7016,7016,7016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12115.99,12115.95,12115.99,0,0,0,0,6058,0,0,0,0,0,0.25,0,0,0,0,0,1.000004,0,0,0,0,1
3300,1,1,1,1,1,1,1,2,2,0,5,11,16,16,5,1,145,5,11,noon,11,6,7,4,16,9,0,999,0,0,0,0,0,0,0,0,0,4,9,5,21216,42258,23491,6158,13653,6158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21216,42257.93,23490.96,0,0,0,0,4695.33,0,0,0,0,0,0.5625,0,0,0,0,0,1.000001,0,0,0,0,1
3302,1,1,1,1,1,1,1,1,12,AA,2,2,3,3,1,26,179,0,3,aftr,2,5,3,1,3,1,0,999,0,1,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.99,0,0,0,0,1000,0,0,0,0,0,0.333333,0,0,0,0,0,1.000100,0,0,0,0,0,1
3303,1,1,1,1,1,1,1,1,12,0,4,18,26,26,14,3,173,17,9,morn,15,1,8,9,26,14,0,999,8,16,11,10600,26600,15600,2500,3000,2500,0,2,1,0,4800,2600,0,2600,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10599.99,31399.92,18199.98,0,0,0,16625,2400,0,0,0,0,0.615384,0.076923,0,0,0,0,0.847135,0.152866,0,0,0,0,1
3304,1,1,1,1,1,1,1,2,1,0,6,11,18,18,7,3,157,3,15,aftr,6,7,6,2,17,8,0,4,0,1,0,0,100,0,0,100,0,2,15,8,26000,61308.8,43952,13200,13200,13200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,26000,61408.79,43952,0,330,0,1000,4087.25,330,0,100,0,0.055555,0.833333,0.055555,0,0.055555,0,0.001628,0.998371,0.005373,0,0.001628,0,1
3305,1,1,1,1,1,1,1,1,12,0,6,21,37,37,28,3,155,20,17,even,11,7,8,19,37,34,0,999,4,11,11,4800,14400,14400,2000,2000,2000,5,8,5,6011.17,8031.17,6011.17,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2001.16,14607.13,26227.05,24207.05,0,0,0,13090.9,1003.89,0,0,0,500.29,0.297297,0.216216,0,0,0,0.108108,0.549051,0.306217,0,0,0,0.076301,1
3306,1,1,1,1,1,1,1,1,12,0,4,4,6,6,3,8,124,2,4,aftr,3,7,2,3,6,4,0,999,0,0,0,0,0,0,0,0,0,2,4,3,6200,7888.7,6295,4500,4500,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6199.99,7888.68,6294.99,0,0,0,0,1972.17,0,0,0,0,0,0.666666,0,0,0,0,0,1.000002,0,0,0,0,1
3307,1,1,1,1,1,1,1,2,12,0,5,11,15,15,5,2,149,9,6,morn,7,1,4,1,12,9,0,0,0,0,0,0,0,0,0,0,0,1,12,9,1700,81331.3,61962,1700,12765.3,12339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,81331.3,61962,0,0,0,0,6777.6,0,0,0,0,0,0.8,0,0,0,0,0,1,0,0,0,0,1
3308,1,1,1,1,1,1,1,1,12,0,6,26,58,58,29,7,175,33,25,aftr,22,2,15,12,43,22,0,0,0,12,0,0,42000,0,0,5000,0,12,22,17,76161.39,157393.2,117763.9,14368.67,14368.67,14368.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50967.91,76161.39,199393.2,117763.9,0,0,0,35000,7154.23,0,0,0,10193.58,0.206896,0.379310,0,0,0,0.086206,0.210639,0.789360,0,0,0,0.255615,1
331,1,1,1,1,1,1,1,1,12,0,6,8,9,9,3,18,168,3,6,noon,6,7,2,2,8,6,0,4,0,1,1,0,1000,1000,0,1000,1000,2,6,4,8299.34,24939.52,16598.68,4149.67,4191.17,4149.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8340.84,8299.34,25939.51,17598.67,0,0,0,10000,4156.58,0,0,0,4170.42,0.111111,0.666666,0,0,0,0.222222,0.038551,0.961449,0,0,0,0.321549,1
3311,1,1,1,1,1,1,1,2,12,0,5,9,15,15,10,17,135,9,6,dusk,6,3,4,6,11,11,0,0,0,0,0,0,0,0,0,0,0,6,11,11,3839.3,7669.3,7669.3,1500,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3839.3,7669.3,7669.3,0,0,0,0,697.2,0,0,0,0,0,0.733333,0,0,0,0,0,1,0,0,0,0,1
3312,1,1,1,1,1,1,1,1,12,0,3,8,15,15,2,6,134,7,8,noon,10,6,5,1,11,2,0,0,1,2,2,1000,2300,2300,1000,1300,1300,0,9,0,0,4427,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,6727,2300,0,0,0,11500,491.88,0,0,0,0,0.133333,0.6,0,0,0,0,0.341905,0.658094,0,0,0,0,1
3314,1,1,1,1,1,1,1,2,2,0,6,41,67,67,38,10,171,32,35,dusk,21,6,14,13,52,33,0,0,0,0,0,0,0,0,0,0,0,13,50,32,3423.4,15040.97,8863.35,2030,3045,2030,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3423.4,15312.96,8863.34,0,45.9,24.4,0,300.81,22.95,0,0,0,0,0.746268,0.029850,0,0,0,0,0.982237,0.002997,0,0,0,1
3315,1,1,1,1,1,3,1,2,1,0,2,4,12,12,12,2,49,10,2,dusk,5,3,6,12,12,12,0,999,0,0,0,0,0,0,0,0,0,11,11,11,99643,99643,99643,24990,24990,24990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99642.99,99642.99,99642.99,0,0,0,0,9058.45,0,0,0,0,0,0.916666,0,0,0,0,0,1.000000,0,0,0,0,1
